timestamp,time,grid_load_kw,charging_power_kw,soc_percent,charger_utilization,peak_demand_kw,solar_generation_kw,renewable_ratio,battery_health_percent,degradation_score,thermal_index,charging_stress_score,grid_stress_index,anomaly_score,carbon_savings_kg,rl_reward_signal,normalized_load,normalized_soc,normalized_stress,renewable_state,peak_penalty,station_efficiency_score,renewable_utilization_score,predicted_peak_risk,charging_queue_index,battery_risk_level,chargerA,chargerB,chargerC,chargerD,load,grid_load,soc,solar_kw,grid_load_kw_ma3,grid_load_kw_ma6,charging_power_kw_ma3,load_lag1,load_lag3,soc_lag1
2020-10-24 08:00:00+00:00,01:00,95.85,0.82,45.2,0.05,107.41,0.0,0.0,83.3,5.6,27.0,4.9,0.4164,0.534,0.0,-0.1737,0.8921,0.454,0.049,0.0,0.0,0.25,0.0,0.367,0.2,0.0,0.0,0.0,0.0,0.0,95.85,95.85,45.2,0.0,95.82,96.66,0.82,95.82,95.82,42.4
2020-10-24 09:00:00+00:00,02:00,95.83,0.82,46.7,0.05,107.41,0.0,0.0,83.3,5.61,27.0,4.9,0.4164,0.408,0.0,-0.1679,0.8921,0.483,0.049,0.0,0.0,0.25,0.0,0.367,0.2,0.0,0.0,0.0,0.0,0.0,95.83,95.83,46.7,0.0,95.82,96.01,0.82,95.82,95.82,45.4
2020-10-24 10:00:00+00:00,03:00,95.82,0.82,49.0,0.05,107.41,0.0,0.0,83.3,5.62,27.0,4.9,0.4164,0.0,0.0,-0.1621,0.8921,0.512,0.049,0.0,0.0,0.25,0.0,0.367,0.2,0.0,0.0,0.0,0.0,0.0,95.82,95.82,49.0,0.0,95.82,95.82,0.82,95.82,95.82,48.3
2020-10-24 11:00:00+00:00,04:00,95.39,0.17777777777777778,41.3,0.05,107.41,0.0,0.0,83.5,5.52,26.6,2.2,0.4137,2.041,0.0,-0.1876,0.8861,0.336,0.022,0.0,0.0,0.25,0.0,0.3321,0.2,0.0,0.0,0.0,0.0,0.0,95.39,95.39,41.3,0.0,95.61,95.71,0.61,95.82,95.82,51.2
2020-10-24 12:00:00+00:00,05:00,95.25,0.17777777777777778,38.1,0.05,107.41,0.0,0.0,83.5,5.53,26.6,2.2,0.4137,1.291,0.0,-0.185,0.8861,0.349,0.022,0.0,0.0,0.25,0.0,0.3321,0.2,0.0,0.0,0.0,0.0,0.0,95.25,95.25,38.1,0.0,95.39,95.61,0.39,95.18,95.82,33.6
2020-10-24 13:00:00+00:00,06:00,95.2,0.17777777777777778,37.1,0.05,107.41,0.0,0.0,83.5,5.54,26.6,2.2,0.4137,0.913,0.0,-0.1826,0.8861,0.361,0.022,0.0,0.0,0.25,0.0,0.3321,0.2,0.0,0.0,0.0,0.0,0.0,95.2,95.2,37.1,0.0,95.18,95.5,0.18,95.18,95.82,34.9
2020-10-24 14:00:00+00:00,07:00,96.11,1.2605050505050506,37.0,0.15,107.41,21.58,0.2235,82.6,5.86,28.2,9.8,0.4496,1.685,9.06,-0.0061,0.899,0.369,0.098,0.1827,0.0,0.25,0.1827,0.4074,0.6,1.0,0.0,0.0,0.98,0.0,96.11,96.11,37.0,21.58,95.64,95.62,0.54,95.18,95.18,36.1
2020-10-24 15:00:00+00:00,08:00,96.41,1.2605050505050506,37.9,0.15,107.41,43.44,0.4499,82.6,5.87,28.2,9.8,0.4496,1.201,18.24,0.151,0.899,0.389,0.098,0.3103,0.0,0.25,0.3103,0.4074,0.6,1.0,0.0,0.0,0.98,0.0,96.41,96.41,37.9,43.44,96.1,95.75,0.9,96.56,95.18,36.9
2020-10-24 16:00:00+00:00,09:00,96.51,1.2605050505050506,39.4,0.15,107.41,69.22,0.7169,82.5,5.88,28.2,9.8,0.4496,0.913,29.07,0.2834,0.899,0.408,0.098,0.4175,0.0,0.25,0.4175,0.4074,0.6,1.0,0.0,0.0,0.98,0.0,96.51,96.51,39.4,69.22,96.56,95.87,1.26,96.56,95.18,38.9
2020-10-24 17:00:00+00:00,10:00,98.31,3.0927272727272723,41.3,0.2,107.41,91.88,0.9261,81.5,6.25,29.8,18.9,0.4819,1.813,38.59,0.2975,0.9237,0.432,0.189,0.4808,0.025,0.25,0.4808,0.5522,0.8,1.0,0.0,0.0,0.98,0.0,98.31,98.31,41.3,91.88,97.44,96.54,1.87,96.56,96.56,40.8
2020-10-24 18:00:00+00:00,11:00,98.91,3.0927272727272723,43.5,0.2,107.41,109.79,1.1066,81.5,6.26,29.8,18.9,0.4819,1.22,46.11,0.3559,0.9237,0.457,0.189,0.5253,0.025,0.25,0.5253,0.5522,0.8,1.0,0.0,0.0,0.98,0.0,98.91,98.91,43.5,109.79,98.33,97.21,2.48,99.21,96.56,43.2
2020-10-24 19:00:00+00:00,12:00,98.78,2.9927272727272727,46.6,0.15,107.41,114.81,1.1631,81.7,6.19,29.3,17.0,0.4586,0.662,48.22,0.4187,0.919,0.498,0.17,0.5377,0.0,0.25,0.5377,0.5248,0.6,1.0,0.0,0.0,0.98,0.0,98.78,98.78,46.6,114.81,99.04,97.8,3.06,99.21,96.56,45.7
2020-10-24 20:00:00+00:00,13:00,98.36,2.8149494949494946,51.5,0.1,107.41,118.36,1.2,81.9,6.11,28.8,14.7,0.4412,0.068,49.71,0.4598,0.9138,0.563,0.147,0.5467,0.0,0.25,0.5467,0.4943,0.4,1.0,0.0,0.0,0.98,0.0,98.36,98.36,51.5,118.36,98.69,98.07,2.97,98.71,99.21,49.8
2020-10-24 21:00:00+00:00,14:00,98.22,2.8149494949494946,55.6,0.1,107.41,111.27,1.1337,81.9,6.12,28.8,14.7,0.4412,0.184,46.73,0.4481,0.9138,0.597,0.147,0.5313,0.0,0.25,0.5313,0.4943,0.4,1.0,0.0,0.0,0.98,0.0,98.22,98.22,55.6,111.27,98.34,98.33,2.87,98.15,99.21,56.3
2020-10-24 22:00:00+00:00,15:00,98.17,2.8149494949494946,59.3,0.1,107.41,106.37,1.0837,81.8,6.13,28.8,14.7,0.4412,0.855,44.68,0.4415,0.9138,0.631,0.147,0.5201,0.0,0.25,0.5201,0.4943,0.4,1.0,0.0,0.0,0.98,0.0,98.17,98.17,59.3,106.37,98.15,98.6,2.81,98.15,98.71,59.7
2020-10-24 23:00:00+00:00,16:00,98.16,2.8149494949494946,62.9,0.1,107.41,88.43,0.901,81.8,6.14,28.8,14.7,0.4412,0.604,37.14,0.393,0.9138,0.665,0.147,0.474,0.0,0.25,0.474,0.4943,0.4,1.0,0.0,0.0,0.98,0.0,98.16,98.16,62.9,88.43,98.15,98.42,2.81,98.15,98.15,63.1
2020-10-25 00:00:00+00:00,17:00,98.15,2.8149494949494946,66.4,0.1,107.41,69.37,0.7068,81.8,6.15,28.8,14.7,0.4412,0.408,29.14,0.3279,0.9138,0.699,0.147,0.4141,0.0,0.25,0.4141,0.4943,0.4,1.0,0.0,0.0,0.98,0.0,98.15,98.15,66.4,69.37,98.15,98.24,2.81,98.15,98.15,66.5
2020-10-25 01:00:00+00:00,18:00,97.27,1.832222222222222,72.4,0.05,107.41,44.91,0.4638,82.4,5.94,27.7,9.1,0.4207,2.041,18.86,0.257,0.9015,0.783,0.091,0.3168,0.0,0.25,0.3168,0.4222,0.2,1.0,0.0,0.0,0.0,0.0,97.27,97.27,72.4,44.91,97.71,97.93,2.49,98.15,98.15,69.9
2020-10-25 02:00:00+00:00,19:00,96.23,0.7066666666666667,54.2,0.05,107.41,22.06,0.2305,82.9,5.76,26.9,4.4,0.416,1.755,9.27,0.0342,0.8911,0.361,0.044,0.1873,0.0,0.25,0.1873,0.361,0.2,0.0,0.0,0.0,0.0,0.71,96.23,96.23,54.2,22.06,96.9,97.52,1.78,96.83,98.15,78.3
2020-10-25 03:00:00+00:00,20:00,95.88,0.7066666666666667,46.6,0.05,107.41,0.0,0.0,82.8,5.77,26.9,4.4,0.416,1.169,0.0,-0.185,0.8911,0.389,0.044,0.0,0.0,0.25,0.0,0.361,0.2,0.0,0.0,0.0,0.0,0.71,95.88,95.88,46.6,0.0,96.08,97.12,1.08,95.71,98.15,36.1
2020-10-25 04:00:00+00:00,21:00,96.27,1.31,42.5,0.1,107.41,0.0,0.0,82.4,5.94,27.8,8.5,0.4341,0.331,0.0,-0.209,0.8981,0.385,0.085,0.0,0.0,0.25,0.0,0.4025,0.4,1.0,0.0,0.6,0.0,0.71,96.27,96.27,42.5,0.0,95.96,96.84,0.91,95.71,96.83,38.9
2020-10-25 05:00:00+00:00,22:00,96.4,1.31,42.3,0.1,107.41,0.0,0.0,82.3,5.95,27.8,8.5,0.4341,0.096,0.0,-0.202,0.8981,0.42,0.085,0.0,0.0,0.25,0.0,0.4025,0.4,1.0,0.0,0.6,0.0,0.71,96.4,96.4,42.3,0.0,96.22,96.56,1.11,96.47,95.71,38.5
2020-10-25 06:00:00+00:00,23:00,96.45,1.31,43.8,0.1,107.41,0.0,0.0,82.3,5.96,27.8,8.5,0.4341,0.42,0.0,-0.1952,0.8981,0.454,0.085,0.0,0.0,0.25,0.0,0.4025,0.4,1.0,0.0,0.6,0.0,0.71,96.45,96.45,43.8,0.0,96.47,96.28,1.31,96.47,95.71,42.0
2020-10-25 07:00:00+00:00,00:00,95.96,0.7066666666666667,47.1,0.05,107.41,0.0,0.0,82.7,5.81,26.9,4.4,0.416,0.913,0.0,-0.1622,0.8911,0.503,0.044,0.0,0.0,0.25,0.0,0.361,0.2,0.0,0.0,0.0,0.0,0.71,95.96,95.96,47.1,0.0,96.22,96.09,1.11,96.47,96.47,45.4
2020-10-25 10:00:00+00:00,03:00,96.65,1.9989999999999999,46.9,0.05,107.41,0.0,0.0,82.1,6.04,27.8,9.8,0.4214,1.378,0.0,-0.1886,0.9031,0.468,0.098,0.0,0.0,0.25,0.0,0.4315,0.2,1.0,0.0,0.0,0.0,0.0,96.65,96.65,46.9,0.0,96.39,96.3,1.34,95.71,96.47,50.3
2020-10-25 11:00:00+00:00,04:00,96.88,1.9989999999999999,49.1,0.05,107.41,0.0,0.0,82.1,6.05,27.8,9.8,0.4214,1.012,0.0,-0.1798,0.9031,0.512,0.098,0.0,0.0,0.25,0.0,0.4315,0.2,1.0,0.0,0.0,0.0,0.0,96.88,96.88,49.1,0.0,96.57,96.52,1.57,97.0,96.47,46.8
2020-10-25 12:00:00+00:00,05:00,96.96,1.9989999999999999,52.3,0.05,107.41,0.0,0.0,82.0,6.06,27.8,9.8,0.4214,0.767,0.0,-0.171,0.9031,0.556,0.098,0.0,0.0,0.25,0.0,0.4315,0.2,1.0,0.0,0.0,0.0,0.0,96.96,96.96,52.3,0.0,97.0,96.61,2.0,97.0,95.71,51.2
2020-10-25 13:00:00+00:00,06:00,96.99,1.9989999999999999,56.2,0.05,107.41,0.0,0.0,82.0,6.07,27.8,9.8,0.4214,0.575,0.0,-0.1622,0.9031,0.6,0.098,0.0,0.0,0.25,0.0,0.4315,0.2,1.0,0.0,0.0,0.0,0.0,96.99,96.99,56.2,0.0,97.0,96.7,2.0,97.0,97.0,55.6
2020-10-25 14:00:00+00:00,07:00,97.0,1.9989999999999999,60.3,0.05,107.41,27.62,0.2847,82.0,6.08,27.8,9.8,0.4214,0.408,11.6,0.1125,0.9031,0.644,0.098,0.2216,0.0,0.25,0.2216,0.4315,0.2,1.0,0.0,0.0,0.0,0.0,97.0,97.0,60.3,27.62,97.0,96.79,2.0,97.0,97.0,60.0
2020-10-25 15:00:00+00:00,08:00,97.0,1.9989999999999999,64.5,0.05,107.41,43.88,0.4524,81.9,6.09,27.8,9.8,0.4214,0.0,18.43,0.2292,0.9031,0.688,0.098,0.3115,0.0,0.25,0.3115,0.4315,0.2,1.0,0.0,0.0,0.0,0.0,97.0,97.0,64.5,43.88,97.0,97.0,2.0,97.0,97.0,64.4
2020-10-25 16:00:00+00:00,09:00,97.0,1.9989999999999999,68.8,0.05,107.41,67.95,0.7005,81.9,6.1,27.8,9.8,0.4214,0.0,28.54,0.3582,0.9031,0.731,0.098,0.4119,0.0,0.25,0.4119,0.4315,0.2,1.0,0.0,0.0,0.0,0.0,97.0,97.0,68.8,67.95,97.0,97.0,2.0,97.0,97.0,68.8
2020-10-25 17:00:00+00:00,10:00,97.31,2.19775,62.2,0.1,107.41,95.68,0.9817,81.6,6.2,28.3,12.2,0.4383,2.041,40.19,0.4061,0.9074,0.556,0.122,0.4954,0.0,0.25,0.4954,0.4566,0.4,1.0,0.0,0.0,0.0,0.2,97.31,97.31,62.2,95.68,97.15,97.08,2.07,97.0,97.0,73.1
2020-10-25 18:00:00+00:00,11:00,97.41,2.19775,60.4,0.1,107.41,114.03,1.17,81.6,6.21,28.3,12.2,0.4383,1.291,47.89,0.4645,0.9074,0.585,0.122,0.5392,0.0,0.25,0.5392,0.4566,0.4,1.0,0.0,0.0,0.0,0.2,97.41,97.41,60.4,114.03,97.31,97.15,2.13,97.46,97.0,55.6
2020-10-25 19:00:00+00:00,12:00,97.44,2.19775,60.8,0.1,107.41,113.71,1.1667,81.6,6.22,28.3,12.2,0.4383,0.913,47.76,0.4692,0.9074,0.613,0.122,0.5385,0.0,0.25,0.5385,0.4566,0.4,1.0,0.0,0.0,0.0,0.2,97.44,97.44,60.8,113.71,97.46,97.23,2.2,97.46,97.0,58.5
2020-10-25 20:00:00+00:00,13:00,97.89,2.78625,50.4,0.1,107.41,119.08,1.2,81.3,6.33,28.7,14.6,0.4411,1.708,50.01,0.4293,0.9135,0.399,0.146,0.5483,0.0,0.25,0.5483,0.4926,0.4,1.0,0.0,0.0,0.0,0.2,97.89,97.89,50.4,119.08,97.68,97.42,2.39,97.46,97.46,61.3
2020-10-25 21:00:00+00:00,14:00,98.04,2.78625,47.3,0.1,107.41,117.49,1.1974,81.2,6.34,28.7,14.6,0.4411,1.179,49.35,0.4338,0.9135,0.442,0.146,0.5449,0.0,0.25,0.5449,0.4926,0.4,1.0,0.0,0.0,0.0,0.2,98.04,98.04,47.3,117.49,97.9,97.6,2.59,98.12,97.46,39.9
2020-10-25 22:00:00+00:00,15:00,98.09,2.78625,47.8,0.1,107.41,111.09,1.1322,81.2,6.35,28.7,14.6,0.4411,0.913,46.66,0.4255,0.9135,0.484,0.146,0.531,0.0,0.25,0.531,0.4926,0.4,1.0,0.0,0.0,0.0,0.2,98.09,98.09,47.8,111.09,98.12,97.79,2.79,98.12,97.46,44.2
2020-10-25 23:00:00+00:00,16:00,98.11,2.78625,50.3,0.1,107.41,88.62,0.9032,81.2,6.36,28.7,14.6,0.4411,0.645,37.22,0.3665,0.9135,0.527,0.146,0.4746,0.0,0.25,0.4746,0.4926,0.4,1.0,0.0,0.0,0.0,0.2,98.11,98.11,50.3,88.62,98.12,97.9,2.79,98.12,98.12,48.4
2020-10-26 00:00:00+00:00,17:00,96.17,0.19875,46.6,0.05,107.41,70.08,0.7361,82.5,5.88,26.6,2.3,0.4138,1.988,29.43,0.3394,0.8863,0.429,0.023,0.424,0.0,0.25,0.424,0.3332,0.2,0.0,0.0,0.0,0.0,0.2,96.17,96.17,46.6,70.08,97.15,97.52,1.92,98.12,98.12,52.7
2020-10-26 06:00:00+00:00,23:00,96.46,1.6,42.6,0.05,107.41,0.0,0.0,81.9,6.12,27.5,8.2,0.4197,0.635,0.0,-0.199,0.8994,0.387,0.082,0.0,0.0,0.25,0.0,0.4096,0.2,1.0,0.0,0.0,0.0,0.0,96.46,96.46,42.6,0.0,96.64,97.38,1.53,95.2,98.12,42.9
2020-10-26 07:00:00+00:00,00:00,97.06,2.110909090909091,41.4,0.1,107.41,0.0,0.0,81.4,6.28,28.3,11.8,0.4379,0.091,0.0,-0.2177,0.9064,0.402,0.118,0.0,0.0,0.25,0.0,0.4511,0.4,1.0,0.0,0.0,0.51,0.0,97.06,97.06,41.4,0.0,96.39,97.25,1.3,96.6,98.12,38.7
2020-10-26 08:00:00+00:00,01:00,97.26,2.110909090909091,42.6,0.1,107.41,0.0,0.0,81.4,6.29,28.3,11.8,0.4379,0.212,0.0,-0.2105,0.9064,0.438,0.118,0.0,0.0,0.25,0.0,0.4511,0.4,1.0,0.0,0.0,0.51,0.0,97.26,97.26,42.6,0.0,97.11,97.13,1.94,97.36,95.2,40.2
2020-10-26 09:00:00+00:00,02:00,97.33,2.110909090909091,45.0,0.1,107.41,0.0,0.0,81.4,6.3,28.3,11.8,0.4379,0.358,0.0,-0.2035,0.9064,0.473,0.118,0.0,0.0,0.25,0.0,0.4511,0.4,1.0,0.0,0.0,0.51,0.0,97.33,97.33,45.0,0.0,97.36,97.0,2.11,97.36,96.6,43.8
2020-10-26 10:00:00+00:00,03:00,96.12,0.5109090909090909,43.2,0.05,107.41,0.0,0.0,82.3,5.98,26.8,3.6,0.4151,1.069,0.0,-0.1771,0.8892,0.414,0.036,0.0,0.0,0.25,0.0,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,96.12,96.12,43.2,0.0,96.74,96.56,1.58,97.36,97.36,47.3
2020-10-26 11:00:00+00:00,04:00,95.71,0.5109090909090909,43.1,0.05,107.41,0.0,0.0,82.2,5.99,26.8,3.6,0.4151,1.221,0.0,-0.1739,0.8892,0.43,0.036,0.0,0.0,0.25,0.0,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,95.71,95.71,43.1,0.0,96.13,96.62,1.04,95.51,97.36,41.4
2020-10-26 12:00:00+00:00,05:00,95.58,0.5109090909090909,43.9,0.05,107.41,0.0,0.0,82.2,6.0,26.8,3.6,0.4151,0.913,0.0,-0.1705,0.8892,0.447,0.036,0.0,0.0,0.25,0.0,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,95.58,95.58,43.9,0.0,95.51,96.44,0.51,95.51,97.36,43.0
2020-10-26 13:00:00+00:00,06:00,95.53,0.5109090909090909,45.1,0.05,107.41,1.94,0.0203,82.2,6.01,26.8,3.6,0.4151,0.645,0.81,-0.1434,0.8892,0.463,0.036,0.0199,0.0,0.25,0.0199,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,95.53,95.53,45.1,1.94,95.51,96.13,0.51,95.51,95.51,44.7
2020-10-26 14:00:00+00:00,07:00,95.52,0.5109090909090909,46.5,0.05,107.41,23.38,0.2448,82.1,6.02,26.8,3.6,0.4151,0.408,9.82,0.0722,0.8892,0.48,0.036,0.1967,0.0,0.25,0.1967,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,95.52,95.52,46.5,23.38,95.51,95.82,0.51,95.51,95.51,46.3
2020-10-26 15:00:00+00:00,08:00,95.51,0.5109090909090909,48.1,0.05,107.41,46.16,0.4833,82.1,6.03,26.8,3.6,0.4151,0.0,19.39,0.2303,0.8892,0.496,0.036,0.3258,0.0,0.25,0.3258,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,95.51,95.51,48.1,46.16,95.51,95.51,0.51,95.51,95.51,48.0
2020-10-26 16:00:00+00:00,09:00,95.51,0.5109090909090909,49.7,0.05,107.41,70.36,0.7367,82.1,6.04,26.8,3.6,0.4151,0.0,29.55,0.3518,0.8892,0.513,0.036,0.4242,0.0,0.25,0.4242,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,95.51,95.51,49.7,70.36,95.51,95.51,0.51,95.51,95.51,49.6
2020-10-26 17:00:00+00:00,10:00,95.51,0.5109090909090909,51.3,0.05,107.41,87.65,0.9177,82.1,6.05,26.8,3.6,0.4151,0.0,36.81,0.4203,0.8892,0.53,0.036,0.4785,0.0,0.25,0.4785,0.3501,0.2,0.0,0.0,0.0,0.51,0.0,95.51,95.51,51.3,87.65,95.51,95.51,0.51,95.51,95.51,51.3
2020-10-27 12:00:00+00:00,05:00,96.02,1.27,44.1,0.05,107.41,0.0,0.0,81.7,6.19,27.3,6.8,0.4183,2.041,0.0,-0.1976,0.8963,0.369,0.068,0.0,0.0,0.25,0.0,0.3916,0.2,1.0,0.0,0.0,0.0,0.0,96.02,96.02,44.1,0.0,95.76,95.64,0.76,95.51,95.51,53.0
2020-10-27 13:00:00+00:00,06:00,96.19,1.27,43.0,0.05,107.41,0.0,0.0,81.6,6.2,27.3,6.8,0.4183,1.291,0.0,-0.1878,0.8963,0.418,0.068,0.0,0.0,0.25,0.0,0.3916,0.2,1.0,0.0,0.0,0.0,0.0,96.19,96.19,43.0,0.0,96.02,95.76,1.02,96.27,95.51,36.9
2020-10-27 14:00:00+00:00,07:00,96.24,1.27,44.8,0.05,107.41,21.63,0.2247,81.6,6.21,27.3,6.8,0.4183,0.913,9.08,0.0422,0.8963,0.467,0.068,0.1835,0.0,0.25,0.1835,0.3916,0.2,1.0,0.0,0.0,0.0,0.0,96.24,96.24,44.8,21.63,96.27,95.89,1.27,96.27,95.51,41.8
2020-10-27 23:00:00+00:00,16:00,95.99,0.8645454545454545,42.0,0.05,107.41,91.67,0.9563,81.8,6.15,27.0,5.1,0.4166,0.236,38.5,0.3997,0.8925,0.392,0.051,0.4888,0.0,0.25,0.4888,0.3692,0.2,1.0,0.0,0.86,0.0,0.0,95.99,95.99,42.0,91.67,96.13,95.95,1.13,96.27,96.27,46.7
2020-10-28 00:00:00+00:00,17:00,96.19,1.1535454545454544,40.1,0.1,107.41,69.31,0.7198,81.4,6.27,27.7,7.8,0.4334,0.653,29.11,0.295,0.8965,0.381,0.078,0.4185,0.0,0.25,0.4185,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.19,96.19,40.1,69.31,96.14,96.08,1.1,95.86,96.27,39.2
2020-10-28 01:00:00+00:00,18:00,96.26,1.1535454545454544,40.0,0.1,107.41,48.28,0.5014,81.4,6.28,27.7,7.8,0.4334,0.478,20.28,0.1974,0.8965,0.4,0.078,0.334,0.0,0.25,0.334,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.26,96.26,40.0,48.28,96.15,96.21,1.06,96.29,96.27,38.1
2020-10-28 02:00:00+00:00,19:00,96.28,1.1535454545454544,41.0,0.1,107.41,24.83,0.2579,81.4,6.29,27.7,7.8,0.4334,0.454,10.43,0.0466,0.8965,0.42,0.078,0.205,0.0,0.25,0.205,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.28,96.28,41.0,24.83,96.29,96.21,1.15,96.29,95.86,40.0
2020-10-28 03:00:00+00:00,20:00,96.29,1.1535454545454544,42.5,0.1,107.41,0.39,0.0041,81.4,6.3,27.7,7.8,0.4334,0.431,0.16,-0.1908,0.8965,0.439,0.078,0.004,0.0,0.25,0.004,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.29,96.29,42.5,0.39,96.29,96.22,1.15,96.29,96.29,42.0
2020-10-28 04:00:00+00:00,21:00,96.29,1.1535454545454544,44.2,0.1,107.41,0.0,0.0,81.3,6.31,27.7,7.8,0.4334,0.408,0.0,-0.1916,0.8965,0.459,0.078,0.0,0.0,0.25,0.0,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.29,96.29,44.2,0.0,96.29,96.22,1.15,96.29,96.29,43.9
2020-10-28 05:00:00+00:00,22:00,96.29,1.1535454545454544,46.0,0.1,107.41,0.0,0.0,81.3,6.32,27.7,7.8,0.4334,0.0,0.0,-0.1878,0.8965,0.478,0.078,0.0,0.0,0.25,0.0,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.29,96.29,46.0,0.0,96.29,96.29,1.15,96.29,96.29,45.9
2020-10-28 06:00:00+00:00,23:00,96.29,1.1535454545454544,47.9,0.1,107.41,0.0,0.0,81.3,6.33,27.7,7.8,0.4334,0.0,0.0,-0.1838,0.8965,0.498,0.078,0.0,0.0,0.25,0.0,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.29,96.29,47.9,0.0,96.29,96.29,1.15,96.29,96.29,47.8
2020-10-28 07:00:00+00:00,00:00,96.29,1.1535454545454544,49.8,0.1,107.41,0.0,0.0,81.2,6.34,27.7,7.8,0.4334,0.0,0.0,-0.1798,0.8965,0.518,0.078,0.0,0.0,0.25,0.0,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.29,96.29,49.8,0.0,96.29,96.29,1.15,96.29,96.29,49.8
2020-10-28 08:00:00+00:00,01:00,96.29,1.1535454545454544,51.8,0.1,107.41,0.0,0.0,81.2,6.35,27.7,7.8,0.4334,0.0,0.0,-0.176,0.8965,0.537,0.078,0.0,0.0,0.25,0.0,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.29,96.29,51.8,0.0,96.29,96.29,1.15,96.29,96.29,51.8
2020-10-28 09:00:00+00:00,02:00,96.29,1.1535454545454544,53.7,0.1,107.41,0.0,0.0,81.2,6.36,27.7,7.8,0.4334,0.0,0.0,-0.172,0.8965,0.557,0.078,0.0,0.0,0.25,0.0,0.3927,0.4,1.0,0.29,0.86,0.0,0.0,96.29,96.29,53.7,0.0,96.29,96.29,1.15,96.29,96.29,53.7
2020-10-28 10:00:00+00:00,03:00,95.9,0.6990000000000001,45.6,0.05,107.41,0.0,0.0,81.6,6.23,26.9,4.4,0.416,2.041,0.0,-0.1878,0.891,0.375,0.044,0.0,0.0,0.25,0.0,0.3605,0.2,1.0,0.0,0.0,0.0,0.0,95.9,95.9,45.6,0.0,96.09,96.19,1.0,96.29,96.29,55.7
2020-10-28 11:00:00+00:00,04:00,95.77,0.6990000000000001,42.7,0.05,107.41,0.0,0.0,81.5,6.24,26.9,4.4,0.416,1.291,0.0,-0.1834,0.891,0.397,0.044,0.0,0.0,0.25,0.0,0.3605,0.2,1.0,0.0,0.0,0.0,0.0,95.77,95.77,42.7,0.0,95.9,96.09,0.85,95.7,96.29,37.5
2020-10-28 12:00:00+00:00,05:00,95.72,0.6990000000000001,42.3,0.05,107.41,0.0,0.0,81.5,6.25,26.9,4.4,0.416,0.913,0.0,-0.179,0.891,0.419,0.044,0.0,0.0,0.25,0.0,0.3605,0.2,1.0,0.0,0.0,0.0,0.0,95.72,95.72,42.3,0.0,95.7,96.0,0.7,95.7,96.29,39.7
2020-10-28 13:00:00+00:00,06:00,95.71,0.6990000000000001,43.2,0.05,107.41,0.88,0.0092,81.5,6.26,26.9,4.4,0.416,0.645,0.37,-0.1635,0.891,0.442,0.044,0.0091,0.0,0.25,0.0091,0.3605,0.2,1.0,0.0,0.0,0.0,0.0,95.71,95.71,43.2,0.88,95.7,95.9,0.7,95.7,95.7,41.9
2020-10-28 14:00:00+00:00,07:00,95.7,0.6990000000000001,44.8,0.05,107.41,22.43,0.2344,81.4,6.27,26.9,4.4,0.416,0.408,9.42,0.0579,0.891,0.464,0.044,0.1899,0.0,0.25,0.1899,0.3605,0.2,1.0,0.0,0.0,0.0,0.0,95.7,95.7,44.8,22.43,95.7,95.8,0.7,95.7,95.7,44.2
2020-10-28 15:00:00+00:00,08:00,97.79,3.0965,43.2,0.15,107.41,47.1,0.4765,80.0,6.8,29.4,17.4,0.4591,2.041,19.78,0.1426,0.9202,0.415,0.174,0.3227,0.0,0.25,0.3227,0.5319,0.6,1.0,0.0,0.0,0.0,0.0,97.79,97.79,43.2,47.1,96.75,96.22,1.5,95.7,95.7,46.4
2020-10-28 16:00:00+00:00,09:00,98.49,3.0965,43.8,0.15,107.41,68.89,0.697,79.9,6.81,29.4,17.4,0.4591,1.291,28.93,0.2542,0.9202,0.445,0.174,0.4107,0.0,0.25,0.4107,0.5319,0.6,1.0,0.0,0.0,0.0,0.0,98.49,98.49,43.8,68.89,97.79,96.75,2.3,98.84,95.7,41.5
2020-10-28 17:00:00+00:00,10:00,98.72,3.0965,45.7,0.15,107.41,91.88,0.9296,79.9,6.82,29.4,17.4,0.4591,0.913,38.59,0.3457,0.9202,0.476,0.174,0.4818,0.0,0.25,0.4818,0.5319,0.6,1.0,0.0,0.0,0.0,0.0,98.72,98.72,45.7,91.88,98.84,97.27,3.1,98.84,95.7,44.5
